"beta","gamma","rho","psi","p","q","pop","S_0","E_0","I_0","R_0","sigma","intervention","spring0","spring1","summer0","loglik","loglik.se"
1.18635017230952,0.697825482659233,0.713470611540145,0.670461948545979,0.937479594186069,2.1779237711994,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-238.923192920407,1.17805282300776
1.2536962604268,0.672134180501212,0.40813709010789,0.934446230926727,0.108660709010027,5.26466193213631,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-239.087043591484,0.541722491583703
0.922860376550299,0.346341583846784,0.921783824183072,0.676996027651801,0.226388333590143,7.26172849764585,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-239.38316880739,0.982607143111591
1.57421528777312,0.885776614861385,0.900947243329855,0.700094613909279,0.848575093778619,1.7325945565649,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-239.454838803971,1.29240990568426
0.595389751238273,0.384251513218222,0.888596538750163,0.94451375956399,0.104963586660454,2.53009857989275,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-239.60562179122,0.575642861467879
0.774157579037155,0.516907253603708,0.938855568477857,0.907207576817021,0.601012420426778,3.60732158401254,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-239.713483540137,0.592922540024382
1.11539502323556,0.859611667438503,0.576505484290974,0.553750770123892,0.0211403507049684,2.17787306981779,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-239.890901082951,5.75934094058075
0.995581610388761,0.693501469953426,0.497336425824395,0.65724638705953,0.625317473404996,1.98207008902104,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-241.353272697646,3.61161667184609
1.07643262838065,0.61457158836838,0.40252814091193,0.874323638589202,0.613257540738549,4.01537423294999,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-242.37515966152,0.76427643625451
0.8206056713401,0.613804760808923,0.888464492414138,0.72571509048184,0.043376908547823,5.38353876034821,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-242.418510871328,10.6647890791739
1.15727974931812,0.889409578284147,0.862146239387433,0.543265455074958,0.944229115105024,3.12636333922403,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-242.688009468555,1.38333707834338
1.25699442717601,0.711869948714707,0.76536979482812,1.09080976207887,0.268317911524125,1.65406985461252,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-242.77587755331,0.306591921744641
0.90784826248262,0.473489172809331,0.439663094319004,0.795633753236835,0.381459387765472,2.77625476560951,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-243.002015316255,1.70633915670766
0.475801814173047,0.294755516340549,0.870699255152985,0.85237069579426,0.485227894918504,6.1262626393849,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-243.89892938213,3.17243556034925
0.626617508724609,0.3023282622935,0.587507817683941,1.14723384486018,0.29551276266278,6.80326695634107,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-243.931724955799,0.495805468332359
0.539914024931347,0.288041013018123,0.770659349437185,0.941902748664963,0.598026830666945,6.22041565370948,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-245.699943476178,0.33363590243159
0.368231060085221,0.240610266575185,0.789099489006766,1.03172699984805,0.468340230305534,3.10997627306027,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-246.236084284561,1.97718638010587
0.823192072084859,0.57600399823177,0.522987239773163,1.52264667676824,0.687424054306839,1.28096156402058,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-246.511407969726,0.299443377023789
1.12862559237489,0.733739711646587,0.588647797187427,0.335197518092323,0.808159317364547,1.60659203515901,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-246.7246941332,0.685888696713844
0.956287328944329,0.703391554252825,0.57642130409899,1.5674996196436,0.657703918045657,5.82017945288261,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-246.937432166943,0.343739609472602
0.699531359387267,0.552010914012383,0.987270668073573,0.416149936928556,0.220032157688223,2.82324733811122,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-250.08180887226,12.4074017704663
0.430906576817812,0.264178510324811,0.930980733117557,1.36669056364106,0.534990822186013,4.32120252878426,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-251.521581298919,0.738292867102303
1.01158070838173,0.825438795828929,0.842125389350405,0.212514766363802,0.138877339391047,1.85456146179727,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-253.626028109033,1.52513658853439
1.7676184475783,0.264696549081458,0.0939378240653335,1.2930786516905,0.8715047145698,3.55717610212709,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-370.60821304308,2.14099268026268
1.87444401520308,0.254155867703094,0.12330652620528,1.25080487756147,0.301410328941083,5.18801208427813,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-374.568169646179,3.7317352342984
1.59679478407879,0.133432641724123,0.222946030186741,0.995918219771095,0.802470413962916,4.56291079409211,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-395.52888869229,2.3522281394026
1.82193276469328,0.0736197556121786,0.219569728187593,1.24668434228878,0.893549611831727,4.98876740124996,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-396.294499943208,3.81288006232589
1.95415894197205,0.259982089055626,0.336419182013908,1.36522998410341,0.501981436958076,5.49605767023971,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-410.48230204375,0.542633887444273
1.96651994526927,0.000365108208757015,0.324731606186715,1.35903370770403,0.157999231480252,1.33930575823319,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-469.039146028659,32.6013208911645
0.392179354758256,0.677391253457093,0.901550821751636,0.937890689211543,0.902712466594552,7.87404823635279,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-969.686018921889,101.183878338329
0.338409934741025,0.436393528906645,0.595826366003316,0.546703259242009,0.687635143311149,3.31813113412767,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-1218.35361204167,147.080662506981
0.378601963422796,0.750290916484754,0.76345681732837,0.109256856356876,0.100454000516079,8.86103182495926,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-2390.63917331746,57.5068751409555
0.0351182783636179,0.0418763431427583,0.436900287426905,2.1561223443577,0.380297173096746,0.890053553011146,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-2816.95501131425,43.6768434366812
0.00100050060522479,0.522538535505774,0.582466262721544,2.77830379737814,0.432024594201707,4.86659144664309,10600,0.999056603773585,0.000754716981132075,0.000188679245283019,0,0.059,61,26,34,100,-2853.42677213614,0.613148161617379
