"beta","rho","psi","w","pop","S_0","E_0","I_0","R_0","sigma","gamma","intervention","loglik","loglik.se"
8.44200099112605,0.0294011156859397,0.38873918645313,0.159308163476963,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.483724483025,0.0104518864412985
8.38441546028699,0.0300896788132659,0.378003928112909,0.157592604148722,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.485972692151,0.00950557224173269
8.44166178223953,0.0312980482332016,0.376278657596858,0.1520337905097,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.487620550812,0.0146381208136458
8.48402780557142,0.0294376416833059,0.378051076484402,0.157736511039346,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.488015838801,0.0222023835416178
8.293660156849,0.0337210199853167,0.374597331153957,0.14355214322639,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.490456208858,0.0173436662698498
8.40167224594931,0.0282675653483604,0.388337265852402,0.166462162888002,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.494034561536,0.0137220806410042
8.29993478888668,0.0298734655680023,0.387179983057797,0.158877197978825,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.494493318577,0.0265846951012599
8.39378734008879,0.0286734764865454,0.382115223178893,0.164681766246885,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.494577252179,0.0230282869590804
8.49961367856669,0.0276594929454988,0.381184275263078,0.167841054978989,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.495815954941,0.0214742076969531
8.51984827283177,0.0296926773905571,0.38008088703902,0.157367451824683,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.499905811029,0.0164982101905403
8.38511694433666,0.0279668160912127,0.386392653669589,0.16858376498529,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.500493033219,0.0201750837584086
8.42159994302168,0.0306732151182057,0.379670961590031,0.154751712125141,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.502342384021,0.0181004134005964
8.48056971098049,0.0284991842234227,0.385992291162913,0.163831657028041,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.504039238518,0.0146289029651968
8.44703866409722,0.0285727701508345,0.380258667554212,0.164147196452432,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.505938819768,0.0149164286219194
8.30302454067096,0.0314038997287387,0.391622078526773,0.153666044809379,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.506309553429,0.0193616610769242
8.43293990790419,0.0307614196041944,0.375576288942746,0.155343426743871,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.527485935151,0.0196700834303889
8.36374041548661,0.0314718275419924,0.369587851301701,0.153848358459556,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.550519446132,0.0169590418891598
8.24751218356024,0.0347045087455385,0.374188893173187,0.14276798255523,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.550647311104,0.0129527334062113
8.41685993067629,0.0268754731702504,0.395246195987256,0.174843213013199,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.570161560825,0.0125403279682206
8.4157681398647,0.0260920188766748,0.404401239943148,0.180252695016233,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.614287237702,0.0135038677691227
8.25591729051247,0.0378246014797432,0.361958529609346,0.134686461556176,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.624710530154,0.0160977695701199
8.22899514610177,0.0375317120422604,0.366458855843364,0.136227908089533,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.652847319953,0.0197072717531966
8.24348185175238,0.0389433089307594,0.382853429739458,0.131292407865483,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.670442116315,0.0141786826389529
8.27679502053954,0.0380477295197085,0.38827949646181,0.1322905052899,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.680620385739,0.0202717898636578
8.14522447914375,0.0401551187018683,0.388530246728471,0.130555081080535,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.766572696159,0.0174708913693194
8.29429207328999,0.0398575690598103,0.353116385258297,0.130409352080323,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.768895265659,0.0202153292337449
8.27158287723051,0.0238893485861839,0.411351202062387,0.202485067441543,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.817498260679,0.0137902082960404
8.30729358071196,0.023608177212654,0.422524489689158,0.201505793305411,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-132.866134674321,0.0168594376349886
7.91637733889449,0.0480088133999712,0.373685165163072,0.123887319420059,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-133.074161469772,0.0231377433497817
8.22770090259783,0.0227922399951365,0.402928161194337,0.219526095363048,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-133.092788059387,0.020747114037415
7.94230872349707,0.0509444826172713,0.353780687588669,0.120863171167162,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-133.184576953836,0.02025677773344
8.00636354959124,0.0499245516907498,0.394661127319508,0.118961479766175,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-133.221508131719,0.0123064849585492
7.81937938614774,0.0530065878283572,0.377907586419855,0.120003596283172,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-133.297536043562,0.0233647817341818
7.83706113875867,0.0577662063675851,0.35704918897661,0.116292260369429,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-133.503633681839,0.0134910213826303
7.56307982349046,0.0599575563532666,0.387268625071288,0.118396942919588,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-133.611272904605,0.0165647849992501
7.47259132604873,0.0733561337540036,0.363366053748407,0.113302134165963,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-134.111236843515,0.0157641031988888
7.28656907352672,0.0760286812708315,0.388681426292151,0.115905517853944,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-134.267829010421,0.0229373799045221
7.44957449643878,0.0780429714813523,0.379649514270293,0.111919016176265,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-134.322879477295,0.0222059525226073
7.20656049113173,0.0804455623245097,0.390448061132485,0.11476136159718,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-134.403014251219,0.0165747936860653
7.17402468145385,0.119722038528765,0.35888405097006,0.1080549297612,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-135.653197142963,0.0363046804601971
7.45973272168816,0.0204335038034182,0.446609888049584,0.34529370716642,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-136.878602102254,0.0341933662416327
6.40081180884175,0.199614733550671,0.391090498617556,0.115534448738703,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-137.47819973949,0.0256822654430597
6.27310000498917,0.204156155270571,0.412963346542349,0.118748786009425,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-137.589381269337,0.0360225206090607
6.14225711836504,0.231360178510907,0.419174301879608,0.121805816982879,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-138.089915873527,0.0286002874369697
7.38468764214096,0.0203394014025312,0.538031123217525,0.385504061393401,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-138.643048359897,0.0465188699979262
5.94500433896128,0.26393339938187,0.388251595842468,0.126588544354335,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-138.684343942255,0.0295361233127757
6.50475845212869,0.275056587950286,0.384332116235503,0.112790377675931,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-138.870334367413,0.0392445394378357
7.50644690016087,0.02012421999694,0.614878068103824,0.392719263655804,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-139.252575047807,0.0309141079579483
7.13941663686787,0.0177520432272804,0.622935230480874,0.401698173415148,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-139.485185926705,0.0371978434526418
5.5133482963125,0.312067123677044,0.457612167077758,0.137348428396945,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-139.673183882941,0.0390877005027947
6.54097871859201,0.341621156628007,0.430326264161011,0.110058140164505,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-140.053162629771,0.0585675988157903
5.75630360687334,0.349563090599001,0.424414236945448,0.128539526817463,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-140.106250309189,0.0435752841065961
5.41529035121601,0.367998558409641,0.419631871010142,0.137457586822544,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-140.421452743623,0.0411337747951036
5.60901923588048,0.457572797107205,0.466427397484352,0.132852427733969,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-141.694577724321,0.0381348488919431
5.49217748028224,0.548349796742822,0.476984566891918,0.135486821465579,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-142.857367488971,0.0337621912000442
6.77245435949452,0.021119062025434,0.594186905319489,0.495461188815857,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-143.004049226121,0.0640221090595591
5.03680967993571,0.572689964978644,0.481751621817055,0.149321384785518,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-143.041967129011,0.0638470194785467
6.71916581771286,0.021164557555128,0.624357969581044,0.502575988487236,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-143.350608330735,0.0835962803488303
4.01482162120768,0.630628159383909,0.553755627680968,0.191284929929655,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-144.681657310222,0.076518116456475
4.60361021663916,0.798634284804221,0.530399978711802,0.162864119658382,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-145.581980544481,0.0540118551071288
4.47282737821839,0.937400794684355,0.556084166802343,0.178166722175764,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-146.880858411012,0.0543242914769306
5.03008839680651,0.960862936583836,0.509511911585207,0.14185031513487,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-147.128118293397,0.179900468098205
4.50359584239925,0.995549916752773,0.578620252315561,0.170748095673963,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-147.364696033219,0.0407751284821051
6.29607847065662,0.0235039250342477,0.863584846629707,0.648545712708007,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-149.35798994007,0.0506227788733423
5.6789502647097,0.0267953254387609,0.886577678335164,0.814719739003548,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-154.086312792992,0.0865387062163516
5.59812455535401,0.028313411190478,0.824547140963572,0.85670792203778,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-154.999174538806,0.0981177855404572
5.81927177345175,0.0303877582935223,0.917615705383979,0.875190441282921,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-155.686818965343,0.0448735469156497
5.7934313648864,0.0343755711367677,0.797960273553393,0.933550131717071,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-157.117029880959,0.0359853527490025
5.59297696746104,0.0317250326161291,0.839353054676786,0.954124121082796,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-157.288887888283,0.0504844346869434
5.53185575794487,0.0360409400315486,0.776452375849682,0.994551574740755,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-158.223313964852,0.0610586331023759
5.46062284082329,0.0350669301348599,0.91603617333229,0.995936304085908,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-158.232908747234,0.0804826301567469
1.69482696041271,0.977337140867586,1.23907945845001,0.712957745719971,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-160.572849635465,0.201645570266015
7.10665123724462,0.0209016411452923,0.00926906633584154,0.35722602484781,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-163.938665750854,0.335739884782155
1.34883756784625,0.970458117797824,1.52483527962824,0.961414549562954,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-165.887568443032,0.176627913956405
1.49296201165706,0.673555931735926,2.77964929036291,0.883732516656422,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-166.945200036566,0.149590414966481
1.57256051717523,0.416905032564589,3.30934987959685,0.805482459060878,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-168.3219630133,0.452898032280905
1.45742361712409,0.563253814991418,2.92413834780892,0.918991225752964,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-168.547459085258,0.314732809007112
10.4606112441821,0.281890942054157,2.87777651423545,0.0317111050851851,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-169.703729579743,0.807292196871878
1.31826702533806,0.793477754028227,18.4049150675358,0.463220010376685,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-189.494188351558,0.0514570044485457
7.36358410042187,0.0221527096764797,0.0713067276890694,0.559103713313087,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-193.783053417885,0.557365725679291
2.15016262932374,0.426960828809529,0.316645539490385,0.683317321797016,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-225.480380498791,8.06125513105342
1.71444832612372,0.364394546402444,0.0183575467378679,0.781839969595287,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-416.90050452848,4.46890906881995
0.00230093391016257,0.70275423127743,15.2644812894202,0.00288255390975,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-993.731351564843,20.7711162667177
0.195821185613141,0.124729951919551,1.18860747508697,0.231550012314636,31800,0.999622641509434,0.000345911949685535,3.14465408805031e-05,0,0.41,1.4,12,-1119.5686636843,1.68798854524769
